2	22.09.2010	HARI KERJA	0			F	09:30	13:00	13:45				4.00	0.00	0.00	5.00					0.00	5.00	0.00	0.00	0.00	0.00		T	T	T												F	F	F	F	F	F	îb							0.00																								
2	23.09.2010	HARI KERJA	0			F	09:49	12:28	13:18				2.39	0.00	0.00	6.21					0.49	5.32	0.00	0.00	0.00	0.00		F	F	F																		ãŽ	ÓI	òø																													
2	24.09.2010	HARI KERJA	0			F																																																																									
2	25.09.2010	HARI REHAT	0			F																																																																									
2	26.09.2010	HARI REHAT	0			F																																																																									
2	27.09.2010	HARI KERJA	0			F																																																																									
2	28.09.2010	HARI KERJA	0			F																																																																									
2	29.09.2010	HARI KERJA	0			F																																																																									
2	30.09.2010	HARI KERJA	0			F																																																																									
2	01.10.2010	HARI KERJA	0			F																																																																									
2	02.10.2010	HARI REHAT	0			F																																																																									
2	03.10.2010	HARI REHAT	0			F																																																																									
2	04.10.2010	HARI KERJA	0			F																																																																									
2	05.10.2010	HARI KERJA	0			F																																																																									
2	06.10.2010	HARI KERJA	0			F																																																																									
2	07.10.2010	HARI KERJA	0			F																																																																									
2	08.10.2010	HARI KERJA	0			F																																																																									
2	09.10.2010	CUTI	0			F																																																																									
2	10.10.2010	HARI REHAT	0			F																																																																									
2	11.10.2010	HARI KERJA	0			F																																																																									
2	12.10.2010	HARI KERJA	0			F																																																																									
2	13.10.2010	HARI KERJA	0			F																																																																									
2	14.10.2010	HARI KERJA	0			F																																																																									
2	15.10.2010	HARI KERJA	0			F																																																																									
2	16.10.2010	HARI REHAT	0			F																																																																									
2	17.10.2010	HARI REHAT	0			F																																																																									
2	18.10.2010	HARI KERJA	0			F																																																																									
2	19.10.2010	HARI KERJA	0			F																																																																									
2	20.10.2010	HARI KERJA	0			F																																																																									
2	21.10.2010	HARI KERJA	0			F																																																																									
2	22.10.2010	HARI KERJA	0			F																																																																									
2	23.10.2010	HARI REHAT	0			F																																																																									
2	24.10.2010	HARI REHAT	0			F																																																																									
2	25.10.2010	HARI KERJA	0			F																																																																									
2	26.10.2010	HARI KERJA	0			F																																																																									
2	27.10.2010	HARI KERJA	0			F																																																																									
2	28.10.2010	HARI KERJA	0			F																																																																									
2	29.10.2010	HARI KERJA	0			F																																																																									
2	30.10.2010	HARI REHAT	0			F																																																																									
2	31.10.2010	HARI REHAT	0			F																																																																									
2	01.11.2010	HARI KERJA	0			F																																																																									
2	02.11.2010	HARI KERJA	0			F																																																																									
2	03.11.2010	HARI KERJA	0			F																																																																									
2	04.11.2010	HARI KERJA	0			F																																																																									
2	05.11.2010	CUTI	0			F																																																																									
2	06.11.2010	HARI REHAT	0			F																																																																									
2	07.11.2010	HARI REHAT	0			F																																																																									
2	08.11.2010	HARI KERJA	0			F																																																																									
